#time  flux    error
55014.1678393     0.992511783094     3.7e-05
55014.1882733     0.990534412065     3.7e-05
55014.2087075     0.989029834863     3.7e-05
55014.2291418     0.986474645237     3.7e-05
55014.2495758     0.969028284458     3.7e-05
55014.27001     0.943586330202     3.7e-05
55014.2904443     0.912024943669     3.7e-05
55014.3108783     0.88143418828     3.7e-05
55014.3313125     0.85295470664     3.7e-05
55014.3517467     0.833905931949     3.7e-05
55014.3721809     0.826940955763     3.7e-05
55014.392615     0.832824399462     3.7e-05
55014.4130491     0.849455801287     3.7e-05
55014.4334834     0.877900775422     3.7e-05
55014.4539175     0.908801757641     3.7e-05
55014.4743516     0.938908117175     3.7e-05
55014.4947857     0.967386452971     3.7e-05
55014.51522     0.983972651398     3.7e-05
55016.7221072     0.966876067299     3.7e-05
55016.7425414     0.940316978606     3.7e-05
55016.7629755     0.908077865048     3.7e-05
55016.7834096     0.877644651131     3.7e-05
55016.8038438     0.850746176136     3.7e-05
55016.8242779     0.832358476038     3.7e-05
55016.844712     0.825932464687     3.7e-05
55016.8651461     0.833974892197     3.7e-05
55016.8855803     0.852632093965     3.7e-05
55016.9060143     0.880210378406     3.8e-05
55016.9264485     0.911758847032     3.8e-05
55016.9468827     0.94226178973     3.8e-05
55016.9673167     0.968511754466     3.8e-05
55016.9877509     0.985359934837     3.8e-05
55017.0081851     0.988968606597     3.8e-05
55017.0286191     0.990092829564     3.8e-05
55017.0490533     0.991081058982     3.8e-05
55017.0694874     0.99247550319     3.8e-05
55017.0899216     0.994255828819     3.8e-05
55017.1103556     0.995026946248     3.8e-05
55017.1307898     0.996574121912     3.8e-05
55017.151224     0.998591412602     3.8e-05
55017.171658     0.999146153496     3.8e-05
55017.1920922     1.00120017557     3.8e-05
55017.2125263     1.00248146128     3.8e-05
55017.2329604     1.00340578311     3.8e-05
55017.2533945     1.00508412421     3.8e-05
55017.2738287     1.00568460982     3.8e-05
55017.2942627     1.00744738849     3.8e-05
55017.3146969     1.00798468745     3.8e-05
55017.3351311     1.00907879842     3.8e-05
55017.3555651     1.01007531457     3.8e-05
55017.3759992     1.01082752168     3.8e-05
55017.3964335     1.01135385818     3.8e-05
55017.4168676     1.01175677735     3.8e-05
55017.4373016     1.0124492341     3.8e-05
55017.4577357     1.01265409709     3.8e-05
55017.47817     1.01266002754     3.8e-05
55017.498604     1.01267673727     3.8e-05
55017.5190381     1.01271370007     3.8e-05
55017.5394723     1.01251995081     3.8e-05
55017.5599063     1.01154641578     3.8e-05
55017.5803405     1.01187710018     3.8e-05
55017.6007746     1.01011255155     3.8e-05
55017.6212087     1.01011839294     3.8e-05
55017.6416428     1.00859132005     3.8e-05
55017.6620769     1.00804739964     3.8e-05
55017.6825112     1.00696450033     3.8e-05
55017.7029452     1.00523752343     3.8e-05
55017.7233793     1.00481332438     3.8e-05
55017.7438135     1.002786212     3.8e-05
55017.7642475     1.00205924644     3.8e-05
55017.7846817     1.00030988878     3.8e-05
55017.8051157     0.998976581836     3.8e-05
55017.8255499     0.997740787422     3.8e-05
55017.845984     0.996203454364     3.8e-05
55017.8664181     0.99468416855     3.8e-05
55017.8868522     0.993114364614     3.8e-05
55017.9072864     0.991511795294     3.8e-05
55017.9277205     0.990716750121     3.8e-05
55017.9481545     0.989143518047     3.8e-05
55017.9685887     0.987856921199     3.7e-05
55017.9890227     0.982335990261     3.7e-05
55018.0094568     0.959403095973     3.7e-05
55018.029891     0.928303638131     3.7e-05
55018.0503252     0.891923702964     3.7e-05
55018.0911933     0.828036055284     3.7e-05
55018.1116274     0.809871436319     3.7e-05
55018.1320615     0.805583766901     3.7e-05
55018.1524956     0.815292939363     3.7e-05
55018.1729297     0.838146337121     3.7e-05
55018.1933639     0.870503442426     3.7e-05
55018.213798     0.905208352215     3.7e-05
55018.2342321     0.940877571789     3.7e-05
55018.2546662     0.968316753747     3.7e-05
55018.2751003     0.984402372122     3.7e-05
55018.2955343     0.986163181236     3.7e-05
55018.3159685     0.987694461324     3.7e-05
55018.3364026     0.989295803937     3.7e-05
55018.3568366     0.990362265186     3.7e-05
55018.3772709     0.992425062867     3.7e-05
55018.397705     0.993675194287     3.7e-05
55018.4181391     0.995287023017     3.7e-05
55018.4385731     0.997341178986     3.7e-05
55018.4590073     0.99868029017     3.8e-05
55018.4794414     1.00060691257     3.8e-05
55018.4998754     1.0029004702     3.8e-05
55018.5203096     1.00431263271     3.8e-05
55018.5407437     1.0057987716     3.8e-05
55018.5611777     1.00801146776     3.8e-05
55018.5816119     1.00863326756     3.8e-05
55018.6020461     1.0106222797     3.8e-05
55018.6224801     1.01183840812     3.8e-05
55018.6429142     1.01274704261     3.8e-05
55018.6633484     1.01391345495     3.8e-05
55018.6837824     1.01446183657     3.8e-05
55018.7042165     1.01521218496     3.8e-05
55018.7246506     1.01500174845     3.8e-05
55018.7450848     1.01516767236     3.8e-05
55018.7655188     1.01531224199     3.8e-05
55018.7859529     1.01458809989     3.8e-05
55018.8063871     1.01416193756     3.8e-05
55018.8268211     1.01311538776     3.8e-05
55018.8472552     1.01180929268     3.8e-05
55018.8676892     1.01124776213     3.8e-05
55018.8881234     1.00932229964     3.8e-05
55018.9085575     1.0083705692     3.8e-05
55018.9289916     1.0066579409     3.8e-05
55018.9494257     1.00467537455     3.8e-05
55018.9698598     1.00271968454     3.8e-05
55018.9902939     1.00159352298     3.8e-05
55019.0107279     0.999010407905     3.8e-05
55019.0311621     0.997683713313     3.8e-05
55019.0515962     0.995652892744     3.8e-05
55019.0720302     0.994095508708     3.8e-05
55019.0924644     0.992692321756     3.8e-05
55019.1128985     0.990485548613     3.8e-05
55019.1333325     0.989673625198     3.8e-05
55019.1537666     0.988007127749     3.8e-05
55019.1742008     0.982573603332     3.8e-05
55019.1946349     0.963486933744     3.8e-05
55019.2150689     0.936052106616     3.8e-05
55019.2355031     0.904258914499     3.8e-05
55019.2559372     0.873818014181     3.8e-05
55019.2763712     0.847812437429     3.8e-05
55019.2968053     0.830530323463     3.8e-05
55019.3172395     0.826196740672     3.8e-05
55019.3376735     0.834037914294     3.8e-05
55019.3581076     0.855556699844     3.8e-05
55019.3785418     0.883089602591     3.8e-05
55019.3989758     0.914516821014     3.8e-05
55019.4194099     0.945733091564     3.8e-05
55019.439844     0.970936725547     3.8e-05
55019.4602781     0.985560292099     3.8e-05
55019.4807122     0.988786637998     3.8e-05
55019.5011463     0.989707356951     3.8e-05
55019.5215805     0.991029489116     3.8e-05
55019.5420145     0.992506573439     3.8e-05
55019.5624486     0.993364610022     3.8e-05
55019.5828826     0.994948600413     3.8e-05
55019.6033167     0.996757689846     3.8e-05
55019.6237508     0.997803060897     3.8e-05
55019.6441848     0.999727395846     3.8e-05
55019.664619     1.00072666936     3.8e-05
55019.6850531     1.00227908995     3.8e-05
55019.7054872     1.00388532426     3.8e-05
55019.7259212     1.00499422201     3.8e-05
55019.7463554     1.00619520688     3.8e-05
55019.7667895     1.00677511858     3.8e-05
55019.7872235     1.00857238393     3.8e-05
55019.8076577     1.00910204068     3.8e-05
55019.8280918     1.01026188774     3.8e-05
55019.8485257     1.01090733425     3.8e-05
55019.8689598     1.01131820475     3.8e-05
55019.889394     1.01269300535     3.8e-05
55019.909828     1.01173875817     3.8e-05
55019.9302621     1.01324145579     3.8e-05
55019.9506963     1.01269694938     3.8e-05
55019.9711303     1.01227668721     3.8e-05
55019.9915644     1.01323944976     3.8e-05
55020.0119984     1.01184441891     3.8e-05
55020.0324326     1.01201292599     3.8e-05
55020.0528666     1.01096861491     3.8e-05
55020.0733007     1.01079095264     3.8e-05
55020.0937349     1.00958675319     3.8e-05
55020.1141689     1.00910993905     3.8e-05
55020.134603     1.00867404623     3.8e-05
55020.1550371     1.00614558362     3.8e-05
55020.1754711     1.00653692914     3.8e-05
55020.1959052     1.00414320882     3.8e-05
55020.2163393     1.00296049482     3.8e-05
55020.2367734     1.00254315422     3.8e-05
55020.2572075     1.0008172753     3.8e-05
55020.2776416     0.998836209477     3.8e-05
55020.2980756     0.998244647679     3.8e-05
55020.3185097     0.996176008587     3.8e-05
55020.3389438     0.994801361662     3.8e-05
55020.3593778     0.993428076741     3.7e-05
