throughput,wavelength
0.9294882202,649.5
0.9281432343,650.0
0.9273686218,650.5
0.9263415527,651.0
0.9255922699,651.5
0.9250462341,652.0
0.9237654877,652.5
0.9234492493,653.0
0.9228674316,653.5
0.9222675323,654.0
0.921932373,654.5
0.9213580322,655.0
0.9208547211,655.5
0.920838623,656.0
0.920609436,656.5
0.9208162689,657.0
0.9208282471,657.5
0.9209947968,658.0
0.9212117004,658.5
0.9216065216,659.0
0.9221515656,659.5
0.9230477905,660.0
0.9237883759,660.5
0.9249118042,661.0
0.9259278107,661.5
0.9272671509,662.0
0.9286438751,662.5
0.9298487091,663.0
0.9314858246,663.5
0.9329936981,664.0
0.9344669342,664.5
0.9356429291,665.0
0.9365641785,665.5
0.9375939941,666.0
0.9378622437,666.5
0.938968277,667.0
0.9385889435,667.5
0.9385107422,668.0
0.9379251099,668.5
0.9370626831,669.0
0.9363047028,669.5
0.9346753693,670.0
0.9334603882,670.5
0.9320162201,671.0
0.9304595184,671.5
0.9290895081,672.0
0.9280279541,672.5
0.9271469879,673.0
0.9264196777,673.5
0.9264916229,674.0
0.9269390869,674.5
0.9281364441,675.0
0.9297137451,675.5
0.9316388702,676.0
0.9337438965,676.5
0.9360765839,677.0
0.9380716705,677.5
0.9395679474,678.0
0.9398473358,678.5
0.9380345154,679.0
0.9334324646,679.5
0.9253923035,680.0
0.912762146,680.5
0.8946645355,681.0
0.8710966492,681.5
0.8404069519,682.0
0.8046763611,682.5
0.7626210022,683.0
0.71372612,683.5
0.6630138397,684.0
0.6085469055,684.5
0.5531954193,685.0
0.5003449249,685.5
0.4472226715,686.0
0.3986473083,686.5
0.3528917313,687.0
0.3099866295,687.5
0.2732351494,688.0
0.239080677,688.5
0.2094765663,689.0
0.1834148979,689.5
0.160314045,690.0
0.1405521584,690.5
0.1234185123,691.0
0.108093853,691.5
0.09518343925,692.0
0.08375622749,692.5
0.07384995937,693.0
0.06535982132,693.5
0.05770988464,694.0
0.0513317585,694.5
0.04573645115,695.0
0.04072194576,695.5
0.03647959948,696.0
0.03266145945,696.5
0.02931159258,697.0
0.02638184786,697.5
0.02372340202,698.0
0.02146131277,698.5
0.01943521261,699.0
0.01756326437,699.5
0.01599654913,700.0
0.01453550816,700.5
0.01323304415,701.0
0.01209160805,701.5
0.01102374911,702.0
0.01010327935,702.5
0.00925172329,703.0
0.00847996295,703.5
0.0078047967,704.0
0.00716880083,704.5
0.00659172058,705.0
0.00609066784,705.5
0.00559371769,706.0
0.00517530322,706.5
0.00480621547,707.0
0.00443278849,707.5
0.00411374271,708.0
0.00381992996,708.5
0.00352857411,709.0
0.0032671079,709.5
0.00304022908,710.0
0.00283574164,710.5
0.00263160318,711.0
0.0024521558,711.5
0.00228601873,712.0
0.00211765483,712.5
0.00197786883,713.0
0.00185306341,713.5
0.00173555985,714.0
0.00161358923,714.5
0.00151788488,715.0
0.00140057162,715.5
0.00132941112,716.0
0.00121604316,716.5
0.00116104074,717.0
0.0010825377,717.5
0.00101926774,718.0
0.00094575509,718.5
0.0008961229,719.0
0.00083809279,719.5
0.00079458475,720.0
