wavelength,throughput
447.75,0.564488506
448.0,0.565168373
448.25,0.565879465
448.5,0.566590557
448.75,0.567301649
449.0,0.56801274
449.25,0.568552322
449.5,0.569091904
449.75,0.569631486
450.0,0.570171068
450.25,0.570687742
450.5,0.571204416
450.75,0.571721091
451.0,0.572237765
451.25,0.572946855
451.5,0.573655946
451.75,0.574365036
452.0,0.575074126
452.25,0.575688669
452.5,0.576303213
452.75,0.576917756
453.0,0.577532299
453.25,0.578065365
453.5,0.57859843
453.75,0.579131495
454.0,0.579664561
454.25,0.580277986
454.5,0.580891412
454.75,0.581504838
455.0,0.582118263
455.25,0.582725928
455.5,0.583333593
455.75,0.583941258
456.0,0.584548923
456.25,0.585051036
456.5,0.585553149
456.75,0.586055261
457.0,0.586557374
457.25,0.587110545
457.5,0.587663716
457.75,0.588216887
458.0,0.588770057
458.25,0.589396896
458.5,0.590023735
458.75,0.590650574
459.0,0.591277413
459.25,0.591829029
459.5,0.592380645
459.75,0.592932261
460.0,0.593483878
460.25,0.594042064
460.5,0.594600251
460.75,0.595158438
461.0,0.595716625
461.25,0.596243673
461.5,0.596770721
461.75,0.597297769
462.0,0.597824818
462.25,0.598296357
462.5,0.598767896
462.75,0.599239435
463.0,0.599710974
463.25,0.600247874
463.5,0.600784775
463.75,0.601321676
464.0,0.601858577
464.25,0.602496899
464.5,0.603135221
464.75,0.603773544
465.0,0.604411866
465.25,0.604989253
465.5,0.605566641
465.75,0.606144028
466.0,0.606721415
466.25,0.607148623
466.5,0.607575831
466.75,0.608003038
467.0,0.608430246
467.25,0.608869602
467.5,0.609308959
467.75,0.609748315
468.0,0.610187671
468.25,0.610801107
468.5,0.611414542
468.75,0.612027978
469.0,0.612641414
469.25,0.613128895
469.5,0.613616376
469.75,0.614103858
470.0,0.614591339
470.25,0.615015458
470.5,0.615439577
470.75,0.615863696
471.0,0.616287815
471.25,0.616908073
471.5,0.617528331
471.75,0.618148588
472.0,0.618768846
472.25,0.619305564
472.5,0.619842281
472.75,0.620378999
473.0,0.620915717
473.25,0.621337305
473.5,0.621758893
473.75,0.622180481
474.0,0.622602069
474.25,0.623064495
474.5,0.623526921
474.75,0.623989346
475.0,0.624451772
475.25,0.624997318
475.5,0.625542864
475.75,0.62608841
476.0,0.626633957
476.25,0.627213758
476.5,0.62779356
476.75,0.628373362
477.0,0.628953164
477.25,0.629434869
477.5,0.629916575
477.75,0.63039828
478.0,0.630879986
478.25,0.63125518
478.5,0.631630374
478.75,0.632005568
479.0,0.632380763
479.25,0.632756282
479.5,0.633131801
479.75,0.633507321
480.0,0.63388284
480.25,0.634503427
480.5,0.635124014
480.75,0.6357446
481.0,0.636365187
481.25,0.636727479
481.5,0.637089771
481.75,0.637452063
482.0,0.637814355
482.25,0.638082348
482.5,0.638350341
482.75,0.638618334
483.0,0.638886328
483.25,0.639273022
483.5,0.639659717
483.75,0.640046412
484.0,0.640433107
484.25,0.64091449
484.5,0.641395873
484.75,0.641877256
485.0,0.642358639
485.25,0.642834172
485.5,0.643309704
485.75,0.643785237
486.0,0.64426077
486.25,0.644729023
486.5,0.645197276
486.75,0.645665529
487.0,0.646133783
487.25,0.646515191
487.5,0.6468966
487.75,0.647278009
488.0,0.647659418
488.25,0.648035303
488.5,0.648411189
488.75,0.648787074
489.0,0.64916296
489.25,0.649558911
489.5,0.649954862
489.75,0.650350813
490.0,0.650746764
490.25,0.651102045
490.5,0.651457325
490.75,0.651812606
491.0,0.652167886
491.25,0.652442732
491.5,0.652717579
491.75,0.652992425
492.0,0.653267272
492.25,0.653632957
492.5,0.653998642
492.75,0.654364328
493.0,0.654730013
493.25,0.655191805
493.5,0.655653596
493.75,0.656115388
494.0,0.65657718
494.25,0.657119175
494.5,0.65766117
494.75,0.658203165
