throughput,wavelength
0.9584657288,808.0
0.9582723999,808.5
0.9581100464,809.0
0.9584537506,809.5
0.9575668335,810.0
0.9571933746,810.5
0.9576509094,811.0
0.9572968292,811.5
0.9575379181,812.0
0.9570793152,812.5
0.9570575714,813.0
0.9568901825,813.5
0.9571580505,814.0
0.9566742706,814.5
0.9568315125,815.0
0.9566281128,815.5
0.9563690948,816.0
0.9560158539,816.5
0.956245575,817.0
0.9564728546,817.5
0.9556893921,818.0
0.9561603546,818.5
0.9555251312,819.0
0.955699234,819.5
0.9557193756,820.0
0.9558338165,820.5
0.9555825806,821.0
0.9551094818,821.5
0.9549302673,822.0
0.9547902679,822.5
0.955002594,823.0
0.954746933,823.5
0.9545846558,824.0
0.9548564911,824.5
0.9544256592,825.0
0.9544172668,825.5
0.9539608765,826.0
0.9532967377,826.5
0.9538352203,827.0
0.9534420013,827.5
0.9532333374,828.0
0.9533100891,828.5
0.9526351166,829.0
0.9526155853,829.5
0.9526191711,830.0
0.9520054626,830.5
0.9519731903,831.0
0.9523180389,831.5
0.951705246,832.0
0.9515800476,832.5
0.9512178802,833.0
0.9506859589,833.5
0.9509034729,834.0
0.9504016876,834.5
0.950178833,835.0
0.9502229309,835.5
0.9495897675,836.0
0.9495233917,836.5
0.9492041779,837.0
0.9487113953,837.5
0.948980484,838.0
0.948480072,838.5
0.9482520294,839.0
0.9483330536,839.5
0.9475325775,840.0
0.9470998383,840.5
0.9474031067,841.0
0.9476390076,841.5
0.9469361115,842.0
0.9466686249,842.5
0.9458494568,843.0
0.9451010895,843.5
0.9455249786,844.0
0.9449989319,844.5
0.9449112701,845.0
0.9448471069,845.5
0.9442378235,846.0
0.9438759613,846.5
0.9431791687,847.0
0.9434386444,847.5
0.9431600952,848.0
0.9425269318,848.5
0.9426441956,849.0
0.9414529419,849.5
0.9414665985,850.0
0.9411330414,850.5
0.9408865356,851.0
0.9403242493,851.5
0.9402606201,852.0
0.9400553131,852.5
0.9394699097,853.0
0.9388890839,853.5
0.9388941956,854.0
0.9380905151,854.5
0.9383852386,855.0
0.9388366699,855.5
0.9367171478,856.0
0.9375321198,856.5
0.9370323944,857.0
0.9366613007,857.5
0.9363344574,858.0
0.9364060211,858.5
0.9361518097,859.0
0.934881897,859.5
0.9357241058,860.0
0.9343496704,860.5
0.9337206268,861.0
0.9323321533,861.5
0.9324919891,862.0
0.9333604431,862.5
0.9324146271,863.0
0.9329679871,863.5
0.9312657928,864.0
0.9300802612,864.5
0.9315098572,865.0
0.9284346008,865.5
0.9298265076,866.0
0.9293263245,866.5
0.9285231781,867.0
0.9296102142,867.5
0.9289766693,868.0
0.9279470825,868.5
0.9289022064,869.0
0.9273215485,869.5
0.927743454,870.0
0.926591568,870.5
0.9252718353,871.0
0.9240536499,871.5
0.9239826202,872.0
0.9247119904,872.5
0.9285601044,873.0
0.9254998779,873.5
0.9243997955,874.0
0.9230127716,874.5
0.9212299347,875.0
0.9244486237,875.5
0.9250251007,876.0
0.9237772369,876.5
0.9216281891,877.0
0.9220449066,877.5
0.9198735046,878.0
0.9192751312,878.5
0.919499588,879.0
0.9172410583,879.5
0.9189605713,880.0
0.9181608582,880.5
0.9193424225,881.0
0.9173665619,881.5
0.9158294678,882.0
0.9179682922,882.5
0.917283783,883.0
0.9166923523,883.5
0.9165425873,884.0
0.9149402618,884.5
0.9152445984,885.0
0.9178186798,885.5
0.9102533722,886.0
0.9121360779,886.5
0.9149478912,887.0
0.9149227905,887.5
0.913741684,888.0
0.9084972382,888.5
0.9102888489,889.0
0.9087989044,889.5
0.9063470459,890.0
0.9099829102,890.5
0.9092204285,891.0
0.9079563904,891.5
0.9069750214,892.0
0.9087450409,892.5
0.9076377106,893.0
0.9061342621,893.5
0.9056667328,894.0
0.9036793518,894.5
0.9003186035,895.0
0.9029306793,895.5
0.9002384949,896.0
0.8982855988,896.5
0.9044624329,897.0
0.9032642365,897.5
0.9015050507,898.0
0.8982830811,898.5
0.9014768219,899.0
0.9033141327,899.5
0.9025384521,900.0
0.9019418335,900.5
0.9013496399,901.0
0.9009015656,901.5
0.9004434204,902.0
0.8996126556,902.5
0.8991352081,903.0
0.8985531616,903.5
0.8977055359,904.0
0.8973695374,904.5
0.8967157745,905.0
0.8960739899,905.5
0.8954036713,906.0
0.89485672,906.5
0.8942460632,907.0
0.8937137604,907.5
0.8928338623,908.0
0.8922209167,908.5
0.8917371368,909.0
0.8911103821,909.5
0.8904646301,910.0
0.8898248291,910.5
0.8892195129,911.0
0.8885655975,911.5
0.8878562164,912.0
0.8872196198,912.5
0.8863973236,913.0
0.8856965637,913.5
0.8851593781,914.0
0.8846246338,914.5
0.8837225342,915.0
0.8831679535,915.5
0.8824975586,916.0
0.8817344666,916.5
0.8810325623,917.0
0.8802606201,917.5
0.8795270538,918.0
0.8788584137,918.5
0.8781679535,919.0
0.8775556946,919.5
0.8769153595,920.0
0.8759854126,920.5
0.8753264618,921.0
0.8746076202,921.5
0.8738333893,922.0
0.8730960083,922.5
0.8724419403,923.0
0.8717573547,923.5
0.870929184,924.0
0.870103302,924.5
0.8694033813,925.0
0.8686393738,925.5
0.8678630829,926.0
0.8670581818,926.5
0.8663605499,927.0
0.8654924774,927.5
0.8646839905,928.0
0.8639460754,928.5
0.863236084,929.0
0.8623361969,929.5
0.861599884,930.0
0.8606787872,930.5
0.8598681641,931.0
0.8591268921,931.5
0.8582426453,932.0
0.8575193024,932.5
0.8566320801,933.0
0.8558911133,933.5
0.8549443054,934.0
0.8541571045,934.5
0.8532557678,935.0
0.8523899078,935.5
0.8515176392,936.0
0.8506564331,936.5
0.8496798706,937.0
0.8489739227,937.5
0.8479800415,938.0
0.847064743,938.5
0.8462261963,939.0
0.8452870941,939.5
0.8444586945,940.0
0.8433705902,940.5
0.8425849152,941.0
0.8416624451,941.5
0.8406925201,942.0
0.8397114563,942.5
0.8388530731,943.0
0.8378138733,943.5
0.8369591522,944.0
0.8360942841,944.5
0.8350287628,945.0
0.8341142273,945.5
0.833078537,946.0
0.8320738983,946.5
0.8310575867,947.0
0.8300074768,947.5
0.8290727997,948.0
0.8281255341,948.5
0.8270050049,949.0
0.8259018707,949.5
0.8249152374,950.0
0.8238889313,950.5
0.8229697418,951.0
0.8218229675,951.5
0.8207673645,952.0
0.8196212769,952.5
0.8185808563,953.0
0.8175546265,953.5
0.8164700317,954.0
0.8154867554,954.5
0.8142949677,955.0
0.8130560303,955.5
0.8120141602,956.0
0.8108280945,956.5
0.8097715759,957.0
0.8086198425,957.5
0.8075500488,958.0
0.8063352966,958.5
0.8051356506,959.0
0.8040911865,959.5
0.8029290771,960.0
0.8018753052,960.5
0.8006601715,961.0
0.7992978668,961.5
0.798068924,962.0
0.7969342804,962.5
0.79570755,963.0
0.7947123718,963.5
0.793356781,964.0
0.792159729,964.5
0.7910294342,965.0
0.7895285797,965.5
0.7884127808,966.0
0.7872389221,966.5
0.786047287,967.0
0.7847029114,967.5
0.7834407043,968.0
0.782060318,968.5
0.7807753754,969.0
0.779539566,969.5
0.778221817,970.0
0.7769764709,970.5
0.775577774,971.0
0.7741989136,971.5
0.7728301239,972.0
0.7716116333,972.5
0.7702607727,973.0
0.7688485718,973.5
0.7675655365,974.0
0.7661071014,974.5
0.7645578003,975.0
0.7632698822,975.5
0.7619258118,976.0
0.7604656219,976.5
0.7590385437,977.0
0.7575429535,977.5
0.7561485291,978.0
0.7545585632,978.5
0.7532969666,979.0
0.7517557526,979.5
0.7502727509,980.0
0.7487205505,980.5
0.7472270966,981.0
0.7458226776,981.5
0.744220047,982.0
0.74266716,982.5
0.7412672424,983.0
0.739608078,983.5
0.7380308533,984.0
0.7364111328,984.5
0.7348231506,985.0
0.7333431244,985.5
0.7319197845,986.0
0.7301985931,986.5
0.7285820007,987.0
0.7267581177,987.5
0.7252296448,988.0
0.723644104,988.5
0.7220439148,989.0
0.7204363251,989.5
0.7185497284,990.0
0.7167916107,990.5
0.7150793457,991.0
0.7135004425,991.5
0.7118014526,992.0
0.71001091,992.5
0.7083113098,993.0
0.7065226746,993.5
0.7048950195,994.0
0.7029730225,994.5
0.7012776184,995.0
0.6996305847,995.5
0.69782341,996.0
0.6958644867,996.5
0.69399086,997.0
0.6921540833,997.5
0.6904249573,998.0
0.6885627747,998.5
0.6867721558,999.0
0.6849325562,999.5
0.6828025818,1000.0
0.6808854675,1000.5
0.6790882874,1001.0
0.6772762299,1001.5
0.6753982544,1002.0
0.6734790802,1002.5
0.6714703369,1003.0
0.6693622589,1003.5
0.6674153137,1004.0
0.6656018829,1004.5
0.6636974335,1005.0
0.6616344452,1005.5
0.6595335388,1006.0
0.6575450134,1006.5
0.6554790497,1007.0
0.6535551453,1007.5
0.6516340637,1008.0
0.6495989227,1008.5
0.6474777222,1009.0
0.6452891541,1009.5
0.6432635498,1010.0
0.6412590027,1010.5
0.6392568207,1011.0
0.6372022629,1011.5
0.634980545,1012.0
0.6328166199,1012.5
0.6306410599,1013.0
0.6285493851,1013.5
0.6266489792,1014.0
0.6243763733,1014.5
0.6222716522,1015.0
0.6198810959,1015.5
0.6177223206,1016.0
0.6155630493,1016.5
0.6135001373,1017.0
0.6113531494,1017.5
0.6091840744,1018.0
0.6068329239,1018.5
0.6046278,1019.0
0.6023466492,1019.5
0.6002142334,1020.0
0.5981230927,1020.5
0.5957609558,1021.0
0.5934909058,1021.5
0.5911107635,1022.0
0.5887462616,1022.5
0.5865481949,1023.0
0.5843395996,1023.5
0.5821141434,1024.0
0.5796427917,1024.5
0.577199173,1025.0
0.574900322,1025.5
0.5724691772,1026.0
0.570311203,1026.5
0.5679813766,1027.0
0.5655883026,1027.5
0.5631290054,1028.0
0.560553627,1028.5
0.5581766891,1029.0
0.5558322525,1029.5
0.5536635971,1030.0
0.5512371826,1030.5
0.5485990524,1031.0
0.5460209656,1031.5
0.5435710526,1032.0
0.5412400436,1032.5
0.538904953,1033.0
0.5365436554,1033.5
0.5339567184,1034.0
0.5313037491,1034.5
0.5287555313,1035.0
0.5263322067,1035.5
0.5240500641,1036.0
0.5214785385,1036.5
0.5190348053,1037.0
0.516464653,1037.5
0.5137440491,1038.0
0.5111883163,1038.5
0.5087351227,1039.0
0.5063679123,1039.5
0.5037828064,1040.0
0.5012106323,1040.5
0.4984508133,1041.0
0.4957694244,1041.5
0.4933385086,1042.0
0.4909632492,1042.5
0.4883664322,1043.0
0.4855952072,1043.5
0.4829561996,1044.0
0.4802914047,1044.5
0.4776657867,1045.0
0.4752220154,1045.5
0.472743187,1046.0
0.4700320053,1046.5
0.4673274612,1047.0
0.4645447922,1047.5
0.4619510651,1048.0
0.4593466568,1048.5
0.4568414307,1049.0
0.4543613052,1049.5
0.4516254425,1050.0
0.4486931229,1050.5
0.4459397888,1051.0
0.4434582138,1051.5
0.4408432388,1052.0
0.4381856537,1052.5
0.43552742,1053.0
0.4326224518,1053.5
0.429946022,1054.0
0.4272471237,1054.5
0.424780426,1055.0
0.4222134781,1055.5
0.4194945908,1056.0
0.4167734909,1056.5
0.4138764191,1057.0
0.4112001801,1057.5
0.408666153,1058.0
0.4062184525,1058.5
0.4035248566,1059.0
0.4006595612,1059.5
0.3979511261,1060.0
0.3951908112,1060.5
0.392563324,1061.0
0.3901078796,1061.5
0.3874990463,1062.0
0.3846738434,1062.5
0.3818280792,1063.0
0.3790802765,1063.5
0.3765213776,1064.0
0.3740301132,1064.5
0.3713443375,1065.0
0.3686714554,1065.5
0.3658853149,1066.0
0.3630952454,1066.5
0.3604187775,1067.0
0.3578720856,1067.5
0.3554296112,1068.0
0.3527710342,1068.5
0.3499935532,1069.0
0.3473149109,1069.5
0.3445375443,1070.0
0.3420277405,1070.5
0.339484024,1071.0
0.3369468307,1071.5
0.3343122482,1072.0
0.3314929581,1072.5
0.3287145615,1073.0
0.3261017227,1073.5
0.3236704636,1074.0
0.3211669159,1074.5
0.3185367203,1075.0
0.3157697105,1075.5
0.3129417038,1076.0
0.3103634071,1076.5
0.3079286575,1077.0
0.3055120468,1077.5
0.3029098129,1078.0
0.3003347015,1078.5
0.2975733566,1079.0
0.2949584198,1079.5
0.2924542999,1080.0
0.290071106,1080.5
0.2876480865,1081.0
0.2850007057,1081.5
0.282417984,1082.0
0.2797780037,1082.5
0.2772523689,1083.0
0.2748726845,1083.5
0.2725836945,1084.0
0.270014534,1084.5
0.2674205589,1085.0
0.264875927,1085.5
0.262463398,1086.0
0.260024929,1086.5
0.2577070045,1087.0
0.2553237915,1087.5
0.252789135,1088.0
0.2502705765,1088.5
0.2478291893,1089.0
0.2455634117,1089.5
0.2433125305,1090.0
0.2409280586,1090.5
0.2385588074,1091.0
0.2361154938,1091.5
0.2336580467,1092.0
0.2313749123,1092.5
0.2291901588,1093.0
0.2269627762,1093.5
0.2246413803,1094.0
0.2223397827,1094.5
0.2198589706,1095.0
0.2176104164,1095.5
0.2154516792,1096.0
0.2133904457,1096.5
0.2111193275,1097.0
0.2088307953,1097.5
0.2065600014,1098.0
0.2042371941,1098.5
0.2021952438,1099.0
0.2001678276,1099.5
0.1980825424,1100.0
0.0,1200.0
