throughput,wavelength
0.9488420105,980.0
0.9488652039,980.5
0.9490176392,981.0
0.9489752197,981.5
0.9491963959,982.0
0.9492411804,982.5
0.9496287537,983.0
0.9497859955,983.5
0.9500878906,984.0
0.9502838898,984.5
0.9507533264,985.0
0.9510679626,985.5
0.9514570618,986.0
0.9518516541,986.5
0.9524627686,987.0
0.9528469849,987.5
0.9532883453,988.0
0.9538105011,988.5
0.9541466522,989.0
0.9549710083,989.5
0.9553085327,990.0
0.9559361267,990.5
0.9566451263,991.0
0.9571559906,991.5
0.9576993561,992.0
0.958127594,992.5
0.9589009094,993.0
0.9596323395,993.5
0.960353241,994.0
0.9607447052,994.5
0.9613406372,995.0
0.9620690155,995.5
0.962675705,996.0
0.9631668854,996.5
0.9638267517,997.0
0.9643675995,997.5
0.9649742889,998.0
0.9655075073,998.5
0.9660851288,999.0
0.9665648651,999.5
0.9669956207,1000.0
0.9675771332,1000.5
0.9679773712,1001.0
0.9682711792,1001.5
0.9687568665,1002.0
0.9692089844,1002.5
0.9694651031,1003.0
0.9697549438,1003.5
0.9700038147,1004.0
0.9703261566,1004.5
0.9705101013,1005.0
0.9706193542,1005.5
0.9708740234,1006.0
0.9709994507,1006.5
0.9710665131,1007.0
0.9711068726,1007.5
0.9712380981,1008.0
0.9711242676,1008.5
0.9711447144,1009.0
0.9709675598,1009.5
0.9708031464,1010.0
0.9706115723,1010.5
0.9704338837,1011.0
0.9703334808,1011.5
0.9700327301,1012.0
0.9698007202,1012.5
0.9693746948,1013.0
0.968981781,1013.5
0.9686967468,1014.0
0.9681680298,1014.5
0.9676964569,1015.0
0.9671761322,1015.5
0.9666484833,1016.0
0.9661659241,1016.5
0.9655136108,1017.0
0.9652697754,1017.5
0.9644970703,1018.0
0.9638048553,1018.5
0.9632116699,1019.0
0.9624280548,1019.5
0.9619393921,1020.0
0.9611086273,1020.5
0.9605299377,1021.0
0.9599304962,1021.5
0.9591347504,1022.0
0.9583071136,1022.5
0.9576768494,1023.0
0.956941452,1023.5
0.9563049316,1024.0
0.9552722168,1024.5
0.9546134186,1025.0
0.9540330505,1025.5
0.9531176758,1026.0
0.9522902679,1026.5
0.9517785645,1027.0
0.9510377502,1027.5
0.9503873444,1028.0
0.9495433044,1028.5
0.9489759064,1029.0
0.9482675934,1029.5
0.9475924683,1030.0
0.9470355225,1030.5
0.9464852142,1031.0
0.9457817841,1031.5
0.9451686096,1032.0
0.9448148346,1032.5
0.9441977692,1033.0
0.9437504578,1033.5
0.9432266235,1034.0
0.9427612305,1034.5
0.9422624969,1035.0
0.942000351,1035.5
0.9416222382,1036.0
0.9412252045,1036.5
0.940945816,1037.0
0.9406650543,1037.5
0.9404756927,1038.0
0.9401696014,1038.5
0.9398777771,1039.0
0.9397846985,1039.5
0.9397454071,1040.0
0.939631958,1040.5
0.9393760681,1041.0
0.939405899,1041.5
0.9394244385,1042.0
0.9395446777,1042.5
0.93936409,1043.0
0.9394741821,1043.5
0.9396268463,1044.0
0.9397299194,1044.5
0.9398975372,1045.0
0.9400996399,1045.5
0.9403707123,1046.0
0.9404251862,1046.5
0.9407099915,1047.0
0.941108017,1047.5
0.9414388275,1048.0
0.941640625,1048.5
0.9420481873,1049.0
0.9425964355,1049.5
0.9429655457,1050.0
0.9433265686,1050.5
0.9438957214,1051.0
0.9443132019,1051.5
0.9447681427,1052.0
0.9452799988,1052.5
0.9458712769,1053.0
0.9463166809,1053.5
0.9469345093,1054.0
0.9474658203,1054.5
0.9481123352,1055.0
0.9487004852,1055.5
0.9493251801,1056.0
0.949970932,1056.5
0.9506484985,1057.0
0.9512796021,1057.5
0.9519987488,1058.0
0.9525021362,1058.5
0.9531408691,1059.0
0.9539093018,1059.5
0.9546004486,1060.0
0.9552911377,1060.5
0.9560309601,1061.0
0.9565864563,1061.5
0.9573140717,1062.0
0.9578952789,1062.5
0.9586113739,1063.0
0.9591975403,1063.5
0.960014801,1064.0
0.9606008911,1064.5
0.960876236,1065.0
0.9614593506,1065.5
0.9622949982,1066.0
0.9629747772,1066.5
0.9635153961,1067.0
0.9639853668,1067.5
0.964466095,1068.0
0.9650385284,1068.5
0.9655877686,1069.0
0.9662928772,1069.5
0.9667316437,1070.0
0.9670708466,1070.5
0.9673677826,1071.0
0.967789917,1071.5
0.9683705902,1072.0
0.9686022949,1072.5
0.9687334442,1073.0
0.9690553284,1073.5
0.9696347046,1074.0
0.9697740936,1074.5
0.9698150635,1075.0
0.9699771118,1075.5
0.9700622559,1076.0
0.9703028107,1076.5
0.9706258392,1077.0
0.9708609009,1077.5
0.9709423828,1078.0
0.9709213257,1078.5
0.9708955383,1079.0
0.9708756256,1079.5
0.9707416534,1080.0
0.9707632446,1080.5
0.9708107758,1081.0
0.9707444,1081.5
0.9705049896,1082.0
0.9704152679,1082.5
0.9703523254,1083.0
0.9701569366,1083.5
0.9699771881,1084.0
0.9697476959,1084.5
0.9694809723,1085.0
0.969176178,1085.5
0.9690089417,1086.0
0.9687893677,1086.5
0.9683305359,1087.0
0.9680702972,1087.5
0.9677722931,1088.0
0.9674620056,1088.5
0.9670119476,1089.0
0.9667035675,1089.5
0.9664002991,1090.0
0.965995636,1090.5
0.9657122803,1091.0
0.9652669525,1091.5
0.9649324799,1092.0
0.9645603943,1092.5
0.9642102814,1093.0
0.963757019,1093.5
0.9634767151,1094.0
0.9630905151,1094.5
0.9625384521,1095.0
0.9621762848,1095.5
0.9617573547,1096.0
0.961411438,1096.5
0.9609255981,1097.0
0.9606163025,1097.5
0.9600971222,1098.0
0.9595612335,1098.5
0.9595111847,1099.0
0.9590306091,1099.5
0.9586554718,1100.0
0.0,1110.0
