throughput,wavelength
0.00049188007,593.5
0.00046060123,594.0
0.00047308624,594.5
0.00045032151,595.0
0.00046345241,595.5
0.00046395246,596.0
0.00046769153,596.5
0.00047173183,597.0
0.00045900796,597.5
0.00045750909,598.0
0.00046074253,598.5
0.00046676219,599.0
0.00047142975,599.5
0.00048377119,600.0
0.00047128372,600.5
0.00047277067,601.0
0.0004731309,601.5
0.00048270725,602.0
0.00047754984,602.5
0.00047812805,603.0
0.00047396023,603.5
0.00047485616,604.0
0.00047343634,604.5
0.00047776014,605.0
0.00048583753,605.5
0.00046746228,606.0
0.00046664312,606.5
0.00047227442,607.0
0.00046092786,607.5
0.00046215437,608.0
0.00044952769,608.5
0.00045491442,609.0
0.00044112846,609.5
0.00044305667,610.0
0.0004322499,610.5
0.00042200867,611.0
0.00042184941,611.5
0.00041518208,612.0
0.0004104631,612.5
0.00041463137,613.0
0.00040137429,613.5
0.00038757864,614.0
0.00039133344,614.5
0.00038061716,615.0
0.00038190715,615.5
0.00037142895,616.0
0.00034609474,616.5
0.00036573403,617.0
0.00034348596,617.5
0.0003496968,618.0
0.00032835275,618.5
0.00032387007,619.0
0.00031694219,619.5
0.00030753214,620.0
0.00031593319,620.5
0.00030181546,621.0
0.0002860821,621.5
0.00028282054,622.0
0.00027810853,622.5
0.00026650809,623.0
0.00025638636,623.5
0.0002564049,624.0
0.0002307372,624.5
0.00022051664,625.0
0.00022989681,625.5
0.0002115619,626.0
0.00021001371,626.5
0.00019757818,627.0
0.0001666104,627.5
0.00017774424,628.0
0.00019015515,628.5
0.00016000308,629.0
0.00016879886,629.5
0.0001567794,630.0
0.0001412063,630.5
0.00013379693,631.0
0.00013956578,631.5
0.00012148509,632.0
0.00013198929,632.5
0.00011663729,633.0
0.00013845851,633.5
0.00011235463,634.0
0.00011249616,634.5
0.00010820978,635.0
9.744555e-05,635.5
8.534063e-05,636.0
6.977875e-05,636.5
8.312867e-05,637.0
8.847589e-05,637.5
9.166544e-05,638.0
8.424776e-05,638.5
7.47739e-05,639.0
6.333635e-05,639.5
6.662075e-05,640.0
7.132768e-05,640.5
6.630623e-05,641.0
5.581148e-05,641.5
4.745462e-05,642.0
5.153019e-05,642.5
6.731474e-05,643.0
5.214658e-05,643.5
5.075541e-05,644.0
6.176015e-05,644.5
4.802885e-05,645.0
4.186649e-05,645.5
4.880006e-05,646.0
4.186989e-05,646.5
3.989459e-05,647.0
3.734733e-05,647.5
3.675972e-05,648.0
5.135422e-05,648.5
3.429138e-05,649.0
3.304578e-05,649.5
4.517658e-05,650.0
