wavelength,throughput
471.75,0.672592953
472.0,0.672997879
472.25,0.672259977
472.5,0.671520476
472.75,0.670779375
473.0,0.670036676
473.25,0.66797699
473.5,0.665919887
473.75,0.663865367
474.0,0.661813429
474.25,0.660203318
474.5,0.658593825
474.75,0.656984951
475.0,0.655376694
475.25,0.65462704
475.5,0.653874351
475.75,0.653118629
476.0,0.652359872
476.25,0.652296663
476.5,0.652230114
476.75,0.652160227
477.0,0.652087
477.25,0.651745511
477.5,0.651403698
477.75,0.651061562
478.0,0.650719102
478.25,0.650262152
478.5,0.649804712
478.75,0.649346782
479.0,0.648888362
479.25,0.648966062
479.5,0.649042307
479.75,0.649117098
480.0,0.649190434
480.25,0.652273446
480.5,0.655363761
480.75,0.658461379
481.0,0.6615663
481.25,0.662687072
481.5,0.663803795
481.75,0.664916468
482.0,0.66602509
482.25,0.666277002
482.5,0.666521166
482.75,0.666757583
483.0,0.666986253
483.25,0.667660239
483.5,0.6683329
483.75,0.669004234
484.0,0.669674243
484.25,0.67062549
484.5,0.671577404
484.75,0.672529985
485.0,0.673483233
485.25,0.67348362
485.5,0.673483243
485.75,0.673482104
486.0,0.673480203
486.25,0.673063729
486.5,0.672645999
486.75,0.67222701
487.0,0.671806765
487.25,0.670307712
487.5,0.66880969
487.75,0.667312699
488.0,0.665816738
488.25,0.664787193
488.5,0.663758296
488.75,0.662730047
489.0,0.661702446
489.25,0.661494749
489.5,0.661287083
489.75,0.661079451
490.0,0.66087185
490.25,0.660865788
490.5,0.660859235
490.75,0.660852192
491.0,0.660844658
491.25,0.660552324
491.5,0.660257376
491.75,0.659959816
492.0,0.659659644
492.25,0.66007741
492.5,0.660494696
492.75,0.660911503
493.0,0.661327831
493.25,0.662369497
493.5,0.663411942
493.75,0.664455166
494.0,0.665499168
494.25,0.667178266
494.5,0.668858621
494.75,0.670540231
495.0,0.672223098
495.25,0.672313477
495.5,0.672403846
495.75,0.672494204
496.0,0.672584551
496.25,0.672385806
496.5,0.672186974
496.75,0.671988055
497.0,0.671789049
497.25,0.671721336
497.5,0.671653313
497.75,0.671584978
498.0,0.671516332
498.25,0.670260344
498.5,0.669002801
498.75,0.667743704
499.0,0.666483052
499.25,0.665884958
499.5,0.665286177
499.75,0.664686707
500.0,0.664086548
500.25,0.664237171
500.5,0.664387804
500.75,0.664538448
501.0,0.664689102
501.25,0.665958224
501.5,0.667226166
501.75,0.668492928
502.0,0.669758509
502.25,0.668546256
502.5,0.667335034
502.75,0.666124843
503.0,0.664915682
503.25,0.663569821
503.5,0.662225269
503.75,0.660882026
504.0,0.659540092
504.25,0.659350771
504.5,0.65916132
504.75,0.658971739
505.0,0.658782028
505.25,0.658603526
505.5,0.658424983
505.75,0.658246399
506.0,0.658067776
506.25,0.65908266
506.5,0.660098255
506.75,0.661114559
507.0,0.662131575
507.25,0.66197011
507.5,0.661807035
507.75,0.66164235
508.0,0.661476054
508.25,0.66043726
508.5,0.659395211
508.75,0.658349907
509.0,0.657301347
509.25,0.658346045
509.5,0.659391572
509.75,0.660437926
510.0,0.661485109
510.25,0.662370107
510.5,0.66325561
510.75,0.664141617
511.0,0.66502813
511.25,0.664170828
511.5,0.663313486
511.75,0.662456103
512.0,0.661598681
512.25,0.65966809
512.5,0.657737257
512.75,0.655806181
513.0,0.653874862
513.25,0.65497074
513.5,0.656066416
513.75,0.657161888
514.0,0.658257157
514.25,0.657931395
514.5,0.657605658
514.75,0.657279947
515.0,0.656954261
515.25,0.655566991
515.5,0.654180388
515.75,0.652794453
516.0,0.651409185
516.25,0.650682913
516.5,0.649956841
516.75,0.649230968
517.0,0.648505295
517.25,0.647317996
517.5,0.646131468
517.75,0.644945711
518.0,0.643760726
518.25,0.643521574
518.5,0.643282071
