throughput,wavelength
0.7522268677,621.5
0.7501544189,622.0
0.748504715,622.5
0.7464862061,623.0
0.7445414734,623.5
0.7423802185,624.0
0.740453186,624.5
0.738398056,625.0
0.7362985992,625.5
0.7341822815,626.0
0.7321456909,626.5
0.7302371216,627.0
0.7281240082,627.5
0.7260812378,628.0
0.7237607574,628.5
0.7216812134,629.0
0.7195013428,629.5
0.7174119568,630.0
0.7151904297,630.5
0.7129589844,631.0
0.7107944489,631.5
0.7085635376,632.0
0.7064455414,632.5
0.7042154694,633.0
0.7020052338,633.5
0.6997299957,634.0
0.697705307,634.5
0.695294342,635.0
0.6932110596,635.5
0.6908799744,636.0
0.6886618805,636.5
0.6864337158,637.0
0.684078064,637.5
0.681802597,638.0
0.6795687866,638.5
0.6771125793,639.0
0.6748309326,639.5
0.6726707458,640.0
0.6702268982,640.5
0.6679827881,641.0
0.665619278,641.5
0.6634375763,642.0
0.6611487579,642.5
0.6586396027,643.0
0.6563545227,643.5
0.6540797424,644.0
0.6516425323,644.5
0.6492672729,645.0
0.6468294525,645.5
0.6444278717,646.0
0.6421096039,646.5
0.6396414566,647.0
0.6372301102,647.5
0.6348202896,648.0
0.6323881912,648.5
0.6299859238,649.0
0.6277210236,649.5
0.6250484467,650.0
0.6226861572,650.5
0.6203138733,651.0
0.6178503799,651.5
0.6155244827,652.0
0.6127646637,652.5
0.6104286957,653.0
0.6081013107,653.5
0.6056146622,654.0
0.6033418274,654.5
0.6007561111,655.0
0.5982032394,655.5
0.5957906723,656.0
0.5934456635,656.5
0.5911544418,657.0
0.5887825394,657.5
0.5861563873,658.0
0.5838384628,658.5
0.5812862396,659.0
0.5789193344,659.5
0.5764058304,660.0
0.5738600922,660.5
0.5715373611,661.0
0.5688845062,661.5
0.566361351,662.0
0.5638449097,662.5
0.5613951111,663.0
0.559057579,663.5
0.5564930344,664.0
0.5540507507,664.5
0.5515139771,665.0
0.549031601,665.5
0.5465501404,666.0
0.5440632248,666.5
0.5415691757,667.0
0.5388895416,667.5
0.5365568924,668.0
0.5341349792,668.5
0.5315185165,669.0
0.5291036987,669.5
0.5263829041,670.0
0.5241033554,670.5
0.5214332199,671.0
0.5187356949,671.5
0.5163314438,672.0
0.5136862946,672.5
0.5112384415,673.0
0.5085406494,673.5
0.5058325958,674.0
0.5032997131,674.5
0.5007619095,675.0
0.4980160141,675.5
0.4954104614,676.0
0.4927126694,676.5
0.4900761032,677.0
0.4873376083,677.5
0.4846328354,678.0
0.4821964645,678.5
0.4793523407,679.0
0.4766994858,679.5
0.4738457489,680.0
0.4711907578,680.5
0.468348999,681.0
0.4657181168,681.5
0.462923584,682.0
0.4602395248,682.5
0.4575318909,683.0
0.4546068954,683.5
0.4520233536,684.0
0.4491598129,684.5
0.4463775635,685.0
0.4436752701,685.5
0.4409214783,686.0
0.4382623672,686.5
0.4355319595,687.0
0.4327306747,687.5
0.4300679779,688.0
0.4273532104,688.5
0.4245966339,689.0
0.4219232178,689.5
0.4192084122,690.0
0.4164644623,690.5
0.4137291336,691.0
0.4109415817,691.5
0.4082403946,692.0
0.4055739212,692.5
0.4027168655,693.0
0.4001154709,693.5
0.3973058319,694.0
0.3947066116,694.5
0.3919721985,695.0
0.3892364502,695.5
0.3866024399,696.0
0.3839216995,696.5
0.3811877441,697.0
0.3786681747,697.5
0.375933342,698.0
0.3732818604,698.5
0.3707518768,699.0
0.3680360794,699.5
0.3655055237,700.0
0.3628239059,700.5
0.3602098465,701.0
0.3577380753,701.5
0.3550396347,702.0
0.352504921,702.5
0.3498455429,703.0
0.3473387146,703.5
0.3447249603,704.0
0.3422634506,704.5
0.3395766068,705.0
0.3371575928,705.5
0.3344722366,706.0
0.3320860672,706.5
0.3295179749,707.0
0.3270674133,707.5
0.3245484924,708.0
0.3221118927,708.5
0.3195403481,709.0
0.3171827507,709.5
0.3147098351,710.0
0.3123464966,710.5
0.3099447823,711.0
0.3074180412,711.5
0.3050188637,712.0
0.3026708412,712.5
0.3001971626,713.0
0.2979561043,713.5
0.2955106544,714.0
0.2930206299,714.5
0.2907637596,715.0
0.2883877182,715.5
0.2861512566,716.0
0.283663578,716.5
0.2813087082,717.0
0.2791544533,717.5
0.276910038,718.0
0.2745341301,718.5
0.2722860336,719.0
0.2699889183,719.5
0.2678689575,720.0
0.2655051994,720.5
0.263301754,721.0
0.2611871719,721.5
0.2589850426,722.0
0.2567448235,722.5
0.2546568489,723.0
0.2523441696,723.5
0.2502902985,724.0
0.2481295013,724.5
0.2459818649,725.0
0.2438427353,725.5
0.2416856766,726.0
0.2395843887,726.5
0.237460537,727.0
0.2352911186,727.5
0.2333279228,728.0
0.2312833595,728.5
0.2290930748,729.0
0.2271165085,729.5
0.2251129532,730.0
0.2230462646,730.5
0.2211213303,731.0
0.2189938354,731.5
0.217072773,732.0
0.2150807571,732.5
0.2131085587,733.0
0.211158638,733.5
0.2091628456,734.0
0.2072376251,734.5
0.2053005981,735.0
0.203313446,735.5
0.2014351463,736.0
0.1995856476,736.5
0.1975452805,737.0
0.1957912827,737.5
0.1938879776,738.0
0.1918796349,738.5
0.1900649261,739.0
0.1883092308,739.5
0.1863807297,740.0
0.1845500374,740.5
0.1828031158,741.0
