#D-DA-3D   Ke   logg   Teff      ZR      u(Ke)    Kesig  I(Ke)       
WD-DA-3D   Tes  8.50   8005.0   0.0000   0.3659   0.2937 0.454552E-04
WD-DA-3D   Tes  8.50   9070.0   0.0000   0.3411   0.2759 0.616817E-04
WD-DA-3D   Tes  8.50   9522.0   0.0000   0.3346   0.2574 0.689203E-04
WD-DA-3D   Tes  8.50   9972.0   0.0000   0.3184   0.2418 0.764739E-04
WD-DA-3D   Tes  8.50  10500.0   0.0000   0.2946   0.1976 0.856891E-04
WD-DA-3D   Tes  8.50  10999.0   0.0000   0.2814   0.1737 0.938051E-04
WD-DA-3D   Tes  8.50  11492.0   0.0000   0.2699   0.1543 0.101660E-03
WD-DA-3D   Tes  8.50  11982.0   0.0000   0.2634   0.1410 0.109413E-03
WD-DA-3D   Tes  8.50  12422.0   0.0000   0.2635   0.1309 0.115595E-03
WD-DA-3D   Tes  8.50  12926.0   0.0000   0.2629   0.1158 0.121904E-03
WD-DA-3D   Tes  8.50  13506.0   0.0000   0.2657   0.1145 0.127752E-03
WD-DA-3D   Tes  8.50  14011.0   0.0000   0.2658   0.1048 0.132457E-03
WD-DA-3D   Tes  8.50  14501.0   0.0000   0.2659   0.0956 0.137396E-03
WD-DA-3D   Tes  9.00   6028.0   0.0000   0.3020   0.2248 0.213359E-04
WD-DA-3D   Tes  9.00   6961.0   0.0000   0.3414   0.2464 0.320025E-04
WD-DA-3D   Tes  9.00   8041.0   0.0000   0.3638   0.2900 0.462235E-04
WD-DA-3D   Tes  9.00   9001.0   0.0000   0.3485   0.2952 0.604092E-04
WD-DA-3D   Tes  9.00   9507.0   0.0000   0.3339   0.2813 0.684485E-04
WD-DA-3D   Tes  9.00   9963.0   0.0000   0.3187   0.2613 0.760417E-04
WD-DA-3D   Tes  9.00  10403.0   0.0000   0.3111   0.2460 0.834902E-04
WD-DA-3D   Tes  9.00  10949.0   0.0000   0.2864   0.2055 0.931811E-04
WD-DA-3D   Tes  9.00  11415.0   0.0000   0.2687   0.1802 0.100970E-03
WD-DA-3D   Tes  9.00  11917.0   0.0000   0.2574   0.1547 0.109017E-03
WD-DA-3D   Tes  9.00  12437.0   0.0000   0.2478   0.1380 0.117310E-03
WD-DA-3D   Tes  9.00  12972.0   0.0000   0.2439   0.1280 0.125426E-03
WD-DA-3D   Tes  9.00  13494.0   0.0000   0.2508   0.1267 0.131342E-03
WD-DA-3D   Tes  9.00  14033.0   0.0000   0.2520   0.1179 0.137945E-03
WD-DA-3D   Tes  9.00  14550.0   0.0000   0.2526   0.1106 0.143586E-03
WD-DA-3D   Tes  9.00  14986.0   0.0000   0.2531   0.1041 0.147866E-03
#D-DA-3D   Gb   logg   Teff      ZR      u(Gbp)   Gbpsig I(Gbp)      
WD-DA-3D   Gb   7.00   6113.0   0.0000   0.4845   0.3058 0.168837E-04
WD-DA-3D   Gb   7.00   7047.0   0.0000   0.5013   0.3231 0.301573E-04
WD-DA-3D   Gb   7.00   8027.0   0.0000   0.4902   0.2848 0.488809E-04
WD-DA-3D   Gb   7.00   9026.0   0.0000   0.4634   0.2563 0.741694E-04
WD-DA-3D   Gb   7.00   9521.0   0.0000   0.4491   0.2613 0.892518E-04
WD-DA-3D   Gb   7.00  10018.0   0.0000   0.4290   0.2492 0.105545E-03
WD-DA-3D   Gb   7.00  10567.0   0.0000   0.4252   0.1973 0.122235E-03
WD-DA-3D   Gb   7.00  11001.0   0.0000   0.4306   0.2084 0.133053E-03
WD-DA-3D   Gb   7.00  11502.0   0.0000   0.4265   0.1860 0.143999E-03
WD-DA-3D   Gb   7.00  12002.0   0.0000   0.4255   0.1712 0.155922E-03
WD-DA-3D   Gb   7.00  12502.0   0.0000   0.4191   0.1662 0.167769E-03
WD-DA-3D   Gb   7.00  13003.0   0.0000   0.4129   0.1634 0.178827E-03
WD-DA-3D   Gb   7.50   6065.0   0.0000   0.4569   0.3048 0.163410E-04
WD-DA-3D   Gb   7.50   7034.0   0.0000   0.4926   0.3371 0.298954E-04
WD-DA-3D   Gb   7.50   8018.0   0.0000   0.4773   0.3260 0.482244E-04
WD-DA-3D   Gb   7.50   9016.0   0.0000   0.4487   0.2898 0.722210E-04
WD-DA-3D   Gb   7.50   9551.0   0.0000   0.4366   0.2870 0.873796E-04
WD-DA-3D   Gb   7.50  10008.0   0.0000   0.4176   0.2732 0.101422E-03
WD-DA-3D   Gb   7.50  10500.0   0.0000   0.3986   0.2472 0.117680E-03
WD-DA-3D   Gb   7.50  10938.0   0.0000   0.3973   0.2310 0.129496E-03
WD-DA-3D   Gb   7.50  11499.0   0.0000   0.3985   0.2115 0.144583E-03
WD-DA-3D   Gb   7.50  12000.0   0.0000   0.3958   0.1978 0.156774E-03
WD-DA-3D   Gb   7.50  12501.0   0.0000   0.3966   0.1778 0.167855E-03
WD-DA-3D   Gb   7.50  13003.0   0.0000   0.3963   0.1669 0.179295E-03
WD-DA-3D   Gb   8.00   5998.0   0.0000   0.4284   0.3078 0.156509E-04
WD-DA-3D   Gb   8.00   7012.0   0.0000   0.4830   0.3377 0.296183E-04
WD-DA-3D   Gb   8.00   8034.0   0.0000   0.4722   0.3535 0.483446E-04
WD-DA-3D   Gb   8.00   9036.0   0.0000   0.4389   0.3228 0.715963E-04
WD-DA-3D   Gb   8.00   9520.0   0.0000   0.4286   0.3119 0.846409E-04
WD-DA-3D   Gb   8.00  10025.0   0.0000   0.4079   0.2907 0.994631E-04
WD-DA-3D   Gb   8.00  10532.0   0.0000   0.3837   0.2592 0.115495E-03
WD-DA-3D   Gb   8.00  11005.0   0.0000   0.3732   0.2519 0.128936E-03
WD-DA-3D   Gb   8.00  11532.0   0.0000   0.3645   0.2282 0.144488E-03
WD-DA-3D   Gb   8.00  12097.0   0.0000   0.3691   0.2112 0.159303E-03
WD-DA-3D   Gb   8.00  12503.0   0.0000   0.3671   0.1954 0.169368E-03
WD-DA-3D   Gb   8.00  12999.0   0.0000   0.3680   0.1807 0.180013E-03
WD-DA-3D   Gb   8.00  13503.0   0.0000   0.3707   0.1650 0.191277E-03
WD-DA-3D   Gb   8.00  14000.0   0.0000   0.3704   0.1549 0.203383E-03
WD-DA-3D   Gb   8.50   6025.0   0.0000   0.4139   0.3118 0.160519E-04
WD-DA-3D   Gb   8.50   6925.0   0.0000   0.4666   0.3252 0.284381E-04
WD-DA-3D   Gb   8.50   8005.0   0.0000   0.4703   0.3675 0.477370E-04
WD-DA-3D   Gb   8.50   9070.0   0.0000   0.4358   0.3559 0.718399E-04
